Epoch,X,Y_Label,W,b,net,fnet,dw,dz,db
61,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.0139, 0.0078, 0.0032,-0.0007, 0.0023, 0.0276,-0.016 , 0.0117,-0.0289,
   0.0068]]","[ 30.7403, -7.9224, -5.8546, -1.8059,-20.9064,  8.7063,  0.4782,  1.8254,
   1.2315, -6.5571]","[1.0000e+00,1.6180e-17,1.2795e-16,7.3338e-15,3.7162e-23,2.6960e-10,
 7.1995e-14,2.7695e-13,1.5293e-13,6.3379e-17]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.7011e-10, 1.6180e-17, 1.2795e-16, 7.3338e-15, 3.7162e-23, 2.6960e-10,
  7.1995e-14, 2.7695e-13, 1.5293e-13, 6.3379e-17]","[[ 0.0009, 0.001 , 0.0008,-0.0003,-0.0006, 0.0014, 0.0008,-0.0009,-0.0043,
   0.0013]]"
62,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.014 , 0.0079, 0.0033,-0.0008, 0.0023, 0.0282,-0.0161, 0.0118,-0.0298,
   0.007 ]]","[ 30.6895, -8.0405, -6.0144, -1.7406,-20.8349,  8.0547,  0.4929,  1.8268,
   2.2661, -6.7641]","[1.0000e+00,1.5128e-17,1.1474e-16,8.2374e-15,4.2001e-23,1.4786e-10,
 7.6876e-14,2.9180e-13,4.5278e-13,5.4213e-17]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.4869e-10, 1.5128e-17, 1.1474e-16, 8.2374e-15, 4.2001e-23, 1.4786e-10,
  7.6876e-14, 2.9180e-13, 4.5278e-13, 5.4213e-17]","[[ 0.0005,-0.0009,-0.0013, 0.0004, 0.0001,-0.0058, 0.0008,-0.0007, 0.0091,
  -0.0022]]"
63,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.0141, 0.0078, 0.0032,-0.0007, 0.0024, 0.028 ,-0.0162, 0.0119,-0.0292,
   0.0068]]","[ 30.7425, -7.9376, -5.8495, -1.807 ,-20.8543,  8.6758,  0.4862,  1.8225,
   1.1387, -6.482 ]","[1.0000e+00,1.5903e-17,1.2833e-16,7.3107e-15,3.9068e-23,2.6095e-10,
 7.2421e-14,2.7556e-13,1.3908e-13,6.8174e-17]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.6144e-10, 1.5903e-17, 1.2833e-16, 7.3107e-15, 3.9068e-23, 2.6095e-10,
  7.2421e-14, 2.7556e-13, 1.3908e-13, 6.8174e-17]","[[ 0.0009, 0.0012, 0.001 ,-0.0004,-0.0007, 0.0022, 0.0008,-0.001 ,-0.0059,
   0.0018]]"
64,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.0141, 0.0079, 0.0034,-0.0008, 0.0023, 0.0287,-0.0163, 0.012 ,-0.0303,
   0.0071]]","[ 30.6837, -8.0865, -6.0422, -1.7313,-20.7718,  7.889 ,  0.4968,  1.8288,
   2.4379, -6.7691]","[1.0000e+00,1.4531e-17,1.1224e-16,8.3624e-15,4.4995e-23,1.2600e-10,
 7.7626e-14,2.9408e-13,5.4078e-13,5.4259e-17]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.2692e-10, 1.4531e-17, 1.1224e-16, 8.3624e-15, 4.4995e-23, 1.2600e-10,
  7.7626e-14, 2.9408e-13, 5.4078e-13, 5.4259e-17]","[[ 0.0004,-0.0012,-0.0015, 0.0005, 0.0002,-0.0066, 0.0007,-0.0006, 0.0109,
  -0.0028]]"
65,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.0142, 0.0078, 0.0033,-0.0008, 0.0024, 0.0284,-0.0163, 0.0121,-0.0295,
   0.0069]]","[ 30.7547, -7.9508, -5.843 , -1.8083,-20.8069,  8.6466,  0.5023,  1.8166,
   1.0313, -6.4071]","[1.0000e+00,1.5502e-17,1.2758e-16,7.2119e-15,4.0465e-23,2.5037e-10,
 7.2699e-14,2.7060e-13,1.2340e-13,7.2583e-17]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.5084e-10, 1.5502e-17, 1.2758e-16, 7.2119e-15, 4.0465e-23, 2.5037e-10,
  7.2699e-14, 2.7060e-13, 1.2340e-13, 7.2583e-17]","[[ 0.001 , 0.0015, 0.0012,-0.0004,-0.0008, 0.003 , 0.0008,-0.0011,-0.0077,
   0.0025]]"
66,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.0142, 0.0079, 0.0035,-0.0008, 0.0024, 0.0291,-0.0164, 0.0121,-0.0308,
   0.0072]]","[ 30.6871, -8.1354, -6.0696, -1.724 ,-20.7113,  7.728 ,  0.5048,  1.8321,
   2.6131, -6.7894]","[1.0000e+00,1.3791e-17,1.0884e-16,8.3953e-15,4.7639e-23,1.0690e-10,
 7.7979e-14,2.9407e-13,6.4212e-13,5.2986e-17]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.0792e-10, 1.3791e-17, 1.0884e-16, 8.3953e-15, 4.7639e-23, 1.0690e-10,
  7.7979e-14, 2.9407e-13, 6.4212e-13, 5.2986e-17]","[[ 0.0003,-0.0015,-0.0017, 0.0005, 0.0004,-0.0074, 0.0006,-0.0005, 0.0128,
  -0.0035]]"
67,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.0143, 0.0077, 0.0033,-0.0008, 0.0025, 0.0288,-0.0165, 0.0123,-0.0298,
   0.0069]]","[ 30.7761, -7.9636, -5.8366, -1.8088,-20.7633,  8.6169,  0.5268,  1.8074,
   0.9148, -6.3345]","[1.0000e+00,1.4981e-17,1.2569e-16,7.0559e-15,4.1374e-23,2.3788e-10,
 7.2926e-14,2.6245e-13,1.0750e-13,7.6396e-17]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.3833e-10, 1.4981e-17, 1.2569e-16, 7.0559e-15, 4.1374e-23, 2.3788e-10,
  7.2926e-14, 2.6245e-13, 1.0750e-13, 7.6396e-17]","[[ 0.001 , 0.0018, 0.0014,-0.0004,-0.0009, 0.0037, 0.0009,-0.0012,-0.0095,
   0.0032]]"
68,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.0144, 0.0079, 0.0035,-0.0008, 0.0024, 0.0296,-0.0165, 0.0123,-0.0313,
   0.0073]]","[ 30.6993, -8.1875, -6.096 , -1.7189,-20.6531,  7.5779,  0.517 ,  1.8375,
   2.7836, -6.8245]","[1.0000e+00,1.2933e-17,1.0471e-16,8.3360e-15,4.9884e-23,9.0892e-11,
 7.7983e-14,2.9208e-13,7.5226e-13,5.0541e-17]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-9.2023e-11, 1.2933e-17, 1.0471e-16, 8.3360e-15, 4.9884e-23, 9.0892e-11,
  7.7983e-14, 2.9208e-13, 7.5226e-13, 5.0541e-17]","[[ 0.0003,-0.0018,-0.0019, 0.0005, 0.0006,-0.0082, 0.0005,-0.0004, 0.0147,
  -0.0043]]"
69,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.0145, 0.0077, 0.0033,-0.0008, 0.0025, 0.0291,-0.0166, 0.0124,-0.0302,
   0.0069]]","[ 30.8046, -7.9776, -5.8311, -1.8071,-20.7223,  8.5876,  0.5589,  1.7953,
   0.7926, -6.2657]","[1.0000e+00,1.4359e-17,1.2284e-16,6.8696e-15,4.1897e-23,2.2455e-10,
 7.3194e-14,2.5202e-13,9.2466e-14,7.9540e-17]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.2497e-10, 1.4359e-17, 1.2284e-16, 6.8696e-15, 4.1897e-23, 2.2455e-10,
  7.3194e-14, 2.5202e-13, 9.2466e-14, 7.9540e-17]","[[ 0.001 , 0.0021, 0.0016,-0.0004,-0.001 , 0.0043, 0.001 ,-0.0014,-0.0112,
   0.0039]]"
70,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.0145, 0.0079, 0.0035,-0.0008, 0.0024, 0.03  ,-0.0167, 0.0125,-0.0319,
   0.0074]]","[ 30.7189, -8.2432, -6.1213, -1.7153,-20.5967,  7.4419,  0.5337,  1.8453,
   2.9446, -6.8726]","[1.0000e+00,1.1995e-17,1.0012e-16,8.2042e-15,5.1751e-23,7.7792e-11,
 7.7761e-14,2.8866e-13,8.6653e-13,4.7234e-17]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-7.9033e-11, 1.1995e-17, 1.0012e-16, 8.2042e-15, 5.1751e-23, 7.7792e-11,
  7.7761e-14, 2.8866e-13, 8.6653e-13, 4.7234e-17]","[[ 0.0002,-0.0021,-0.0021, 0.0005, 0.0007,-0.0089, 0.0003,-0.0003, 0.0166,
  -0.0051]]"
71,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.0146, 0.0077, 0.0034,-0.0008, 0.0026, 0.0296,-0.0168, 0.0126,-0.0306,
   0.007 ]]","[ 30.8377, -7.9942, -5.8267, -1.8022,-20.6829,  8.562 ,  0.5971,  1.7808,
   0.665 , -6.2013]","[1.0000e+00,1.3663e-17,1.1936e-16,6.6786e-15,4.2159e-23,2.1175e-10,
 7.3571e-14,2.4031e-13,7.8735e-14,8.2074e-17]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.1214e-10, 1.3663e-17, 1.1936e-16, 6.6786e-15, 4.2159e-23, 2.1175e-10,
  7.3571e-14, 2.4031e-13, 7.8735e-14, 8.2074e-17]","[[ 0.001 , 0.0025, 0.0018,-0.0003,-0.0011, 0.0048, 0.001 ,-0.0015,-0.013 ,
   0.0047]]"
72,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.0146, 0.0079, 0.0036,-0.0008, 0.0025, 0.0305,-0.0168, 0.0126,-0.0324,
   0.0076]]","[ 30.7439, -8.3034, -6.1457, -1.7116,-20.5417,  7.3197,  0.5552,  1.8557,
   3.0957, -6.9326]","[1.0000e+00,1.1014e-17,9.5287e-17,8.0302e-15,5.3327e-23,6.7142e-11,
 7.7479e-14,2.8444e-13,9.8292e-13,4.3380e-17]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-6.8495e-11, 1.1014e-17, 9.5287e-17, 8.0302e-15, 5.3327e-23, 6.7142e-11,
  7.7479e-14, 2.8444e-13, 9.8292e-13, 4.3380e-17]","[[ 0.0002,-0.0024,-0.0022, 0.0005, 0.0009,-0.0095, 0.0002,-0.0001, 0.0186,
  -0.006 ]]"
73,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.0147, 0.0076, 0.0034,-0.0008, 0.0026, 0.03  ,-0.0169, 0.0128,-0.031 ,
   0.007 ]]","[ 30.874 , -8.0141, -5.823 , -1.7931,-20.6444,  8.544 ,  0.6404,  1.7643,
   0.5275, -6.1403]","[1.0000e+00,1.2917e-17,1.1553e-16,6.4993e-15,4.2252e-23,2.0056e-10,
 7.4085e-14,2.2795e-13,6.6173e-14,8.4122e-17]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-2.0093e-10, 1.2917e-17, 1.1553e-16, 6.4993e-15, 4.2252e-23, 2.0056e-10,
  7.4085e-14, 2.2795e-13, 6.6173e-14, 8.4122e-17]","[[ 0.001 , 0.0028, 0.002 ,-0.0003,-0.0012, 0.0054, 0.0011,-0.0018,-0.0147,
   0.0056]]"
74,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.0147, 0.0079, 0.0036,-0.0009, 0.0025, 0.031 ,-0.0169, 0.0128,-0.033 ,
   0.0077]]","[ 30.7728, -8.3695, -6.17  , -1.7066,-20.4869,  7.2085,  0.5818,  1.8684,
   3.2426, -7.0059]","[1.0000e+00,1.0017e-17,9.0359e-17,7.8414e-15,5.4730e-23,5.8366e-11,
 7.7307e-14,2.7991e-13,1.1062e-12,3.9168e-17]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-5.9838e-11, 1.0017e-17, 9.0359e-17, 7.8414e-15, 5.4730e-23, 5.8366e-11,
  7.7307e-14, 2.7991e-13, 1.1062e-12, 3.9168e-17]","[[ 1.0529e-04,-2.8003e-03,-2.4132e-03, 3.8628e-04, 1.0477e-03,-1.0137e-02,
   5.5440e-05, 7.5926e-05, 2.0620e-02,-6.9398e-03]]"
75,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.0148, 0.0076, 0.0034,-0.0008, 0.0026, 0.0304,-0.017 , 0.013 ,-0.0313,
   0.007 ]]","[ 30.9142, -8.0362, -5.8187, -1.7786,-20.6057,  8.5393,  0.6892,  1.7453,
   0.3665, -6.08  ]","[1.0000e+00,1.2136e-17,1.1146e-16,6.3342e-15,4.2189e-23,1.9173e-10,
 7.4721e-14,2.1485e-13,5.4113e-14,8.5830e-17]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.9208e-10, 1.2136e-17, 1.1146e-16, 6.3342e-15, 4.2189e-23, 1.9173e-10,
  7.4721e-14, 2.1485e-13, 5.4113e-14, 8.5830e-17]","[[ 0.001 , 0.0032, 0.0022,-0.0002,-0.0013, 0.006 , 0.0012,-0.002 ,-0.0167,
   0.0065]]"
76,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.0148, 0.0079, 0.0037,-0.0009, 0.0025, 0.0315,-0.017 , 0.013 ,-0.0337,
   0.0079]]","[ 30.8045, -8.445 , -6.1969, -1.6991,-20.4305,  7.0999,  0.6148,  1.8835,
   3.4043, -7.1002]","[1.0000e+00,8.9988e-18,8.5216e-17,7.6535e-15,5.6097e-23,5.0728e-11,
 7.7408e-14,2.7527e-13,1.2597e-12,3.4530e-17]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-5.2349e-11, 8.9988e-18, 8.5216e-17, 7.6535e-15, 5.6097e-23, 5.0728e-11,
  7.7408e-14, 2.7527e-13, 1.2597e-12, 3.4530e-17]","[[ 3.8888e-05,-3.2632e-03,-2.6349e-03, 2.6238e-04, 1.2186e-03,-1.0912e-02,
  -8.7770e-05, 3.0502e-04, 2.3176e-02,-8.1036e-03]]"
77,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-0.0006, 0.0175,-0.0028,..., 0.001 ,-0.0121, 0.0028],
 [ 0.0047, 0.0109,-0.0015,..., 0.003 ,-0.0284, 0.0142],
 [ 0.0055, 0.0063, 0.0069,...,-0.0085,-0.0086,-0.0046],
 ...,
 [-0.0022, 0.0096,-0.0171,...,-0.0038,-0.0128, 0.0188],
 [ 0.0062,-0.0014, 0.0096,..., 0.0109,-0.0132,-0.0082],
 [ 0.0093,-0.001 , 0.0072,..., 0.002 , 0.016 , 0.0034]]","[[-0.0149, 0.0075, 0.0034,-0.0009, 0.0026, 0.0308,-0.0171, 0.0132,-0.0317,
   0.0071]]","[ 30.9639, -8.0558, -5.8099, -1.7563,-20.5649,  8.5603,  0.7478,  1.7216,
   0.1403, -6.0118]","[1.0000e+00,1.1323e-17,1.0699e-16,6.1633e-15,4.1815e-23,1.8631e-10,
 7.5394e-14,1.9963e-13,4.1067e-14,8.7430e-17]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.8663e-10, 1.1323e-17, 1.0699e-16, 6.1633e-15, 4.1815e-23, 1.8631e-10,
  7.5394e-14, 1.9963e-13, 4.1067e-14, 8.7430e-17]","[[ 1.0612e-03, 3.7982e-03, 2.4753e-03,-9.7454e-05,-1.4755e-03, 6.8514e-03,
   1.2737e-03,-2.3212e-03,-1.9429e-02, 7.8637e-03]]"
