Epoch,X,Y_Label,W,b,net,fnet,dw,dz,db
55,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0237, 0.0457,-0.0104,-0.014 , 0.0129, 0.033 ,-0.006 , 0.0248,-0.0543,
  -0.008 ]]","[ 6.9042,-3.6036,-0.6703, 0.1447,-3.059 , 2.5595,-0.0664,-0.8117,-0.1835,
 -0.9265]","[9.8295e-01,2.6857e-05,5.0463e-04,1.1401e-03,4.6301e-05,1.2755e-02,
 9.2314e-04,4.3809e-04,8.2107e-04,3.9056e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.7046e-02, 2.6857e-05, 5.0463e-04, 1.1401e-03, 4.6301e-05, 1.2755e-02,
  9.2314e-04, 4.3809e-04, 8.2107e-04, 3.9056e-04]","[[ 0.0017,-0.0034, 0.0006, 0.0016,-0.0013,-0.0057, 0.0003,-0.0031, 0.0079,
   0.0014]]"
56,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0239, 0.046 ,-0.0105,-0.0142, 0.013 , 0.0335,-0.006 , 0.0251,-0.0551,
  -0.0081]]","[ 6.938 ,-3.629 ,-0.6702, 0.1486,-3.0821, 2.5713,-0.0674,-0.8113,-0.1808,
 -0.9296]","[9.8337e-01,2.5323e-05,4.8811e-04,1.1069e-03,4.3758e-05,1.2481e-02,
 8.9192e-04,4.2387e-04,7.9624e-04,3.7660e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.6634e-02, 2.5323e-05, 4.8811e-04, 1.1069e-03, 4.3758e-05, 1.2481e-02,
  8.9192e-04, 4.2387e-04, 7.9624e-04, 3.7660e-04]","[[ 0.0017,-0.0034, 0.0006, 0.0016,-0.0012,-0.0056, 0.0002,-0.0031, 0.0079,
   0.0013]]"
57,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.024 , 0.0464,-0.0106,-0.0143, 0.0132, 0.0341,-0.006 , 0.0254,-0.0558,
  -0.0082]]","[ 6.9711,-3.6541,-0.67  , 0.1524,-3.1048, 2.5827,-0.0683,-0.8109,-0.1781,
 -0.9325]","[9.8376e-01,2.3901e-05,4.7247e-04,1.0753e-03,4.1397e-05,1.2218e-02,
 8.6233e-04,4.1038e-04,7.7271e-04,3.6338e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.6240e-02, 2.3901e-05, 4.7247e-04, 1.0753e-03, 4.1397e-05, 1.2218e-02,
  8.6233e-04, 4.1038e-04, 7.7271e-04, 3.6338e-04]","[[ 0.0017,-0.0033, 0.0006, 0.0016,-0.0012,-0.0056, 0.0002,-0.0031, 0.0078,
   0.0013]]"
58,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0242, 0.0467,-0.0106,-0.0145, 0.0133, 0.0347,-0.006 , 0.0257,-0.0566,
  -0.0084]]","[ 7.0037,-3.6788,-0.6698, 0.1561,-3.1272, 2.5938,-0.0693,-0.8104,-0.1753,
 -0.9355]","[9.8414e-01,2.2580e-05,4.5765e-04,1.0452e-03,3.9201e-05,1.1965e-02,
 8.3426e-04,3.9759e-04,7.5039e-04,3.5085e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.5862e-02, 2.2580e-05, 4.5765e-04, 1.0452e-03, 3.9201e-05, 1.1965e-02,
  8.3426e-04, 3.9759e-04, 7.5039e-04, 3.5085e-04]","[[ 0.0016,-0.0033, 0.0005, 0.0016,-0.0012,-0.0056, 0.0002,-0.003 , 0.0078,
   0.0013]]"
59,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0243, 0.047 ,-0.0107,-0.0146, 0.0134, 0.0352,-0.0061, 0.026 ,-0.0574,
  -0.0085]]","[ 7.0356,-3.7031,-0.6694, 0.1598,-3.1492, 2.6047,-0.0703,-0.8099,-0.1724,
 -0.9384]","[9.8450e-01,2.1353e-05,4.4359e-04,1.0165e-03,3.7157e-05,1.1720e-02,
 8.0759e-04,3.8545e-04,7.2919e-04,3.3897e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.5500e-02, 2.1353e-05, 4.4359e-04, 1.0165e-03, 3.7157e-05, 1.1720e-02,
  8.0759e-04, 3.8545e-04, 7.2919e-04, 3.3897e-04]","[[ 0.0016,-0.0032, 0.0005, 0.0016,-0.0012,-0.0056, 0.0002,-0.003 , 0.0078,
   0.0013]]"
60,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0245, 0.0473,-0.0107,-0.0148, 0.0135, 0.0358,-0.0061, 0.0263,-0.0582,
  -0.0086]]","[ 7.0669,-3.7272,-0.669 , 0.1635,-3.1708, 2.6154,-0.0712,-0.8094,-0.1694,
 -0.9413]","[9.8485e-01,2.0210e-05,4.3025e-04,9.8919e-04,3.5252e-05,1.1484e-02,
 7.8225e-04,3.7391e-04,7.0905e-04,3.2768e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.5152e-02, 2.0210e-05, 4.3025e-04, 9.8919e-04, 3.5252e-05, 1.1484e-02,
  7.8225e-04, 3.7391e-04, 7.0905e-04, 3.2768e-04]","[[ 0.0016,-0.0032, 0.0005, 0.0016,-0.0012,-0.0056, 0.0002,-0.003 , 0.0077,
   0.0013]]"
61,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0247, 0.0476,-0.0108,-0.0149, 0.0136, 0.0363,-0.0061, 0.0266,-0.0589,
  -0.0087]]","[ 7.0976,-3.7509,-0.6685, 0.1672,-3.1922, 2.6257,-0.0721,-0.8088,-0.1664,
 -0.9442]","[9.8518e-01,1.9145e-05,4.1757e-04,9.6307e-04,3.3474e-05,1.1257e-02,
 7.5813e-04,3.6293e-04,6.8989e-04,3.1697e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.4818e-02, 1.9145e-05, 4.1757e-04, 9.6307e-04, 3.3474e-05, 1.1257e-02,
  7.5813e-04, 3.6293e-04, 6.8989e-04, 3.1697e-04]","[[ 0.0016,-0.0032, 0.0005, 0.0016,-0.0012,-0.0056, 0.0002,-0.003 , 0.0077,
   0.0013]]"
62,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0248, 0.048 ,-0.0108,-0.0151, 0.0137, 0.0369,-0.0061, 0.0269,-0.0597,
  -0.0089]]","[ 7.1278,-3.7743,-0.668 , 0.1708,-3.2132, 2.6359,-0.073 ,-0.8081,-0.1634,
 -0.947 ]","[9.8550e-01,1.8152e-05,4.0551e-04,9.3812e-04,3.1813e-05,1.1037e-02,
 7.3517e-04,3.5248e-04,6.7166e-04,3.0677e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.4496e-02, 1.8152e-05, 4.0551e-04, 9.3812e-04, 3.1813e-05, 1.1037e-02,
  7.3517e-04, 3.5248e-04, 6.7166e-04, 3.0677e-04]","[[ 0.0016,-0.0031, 0.0005, 0.0015,-0.0011,-0.0056, 0.0002,-0.003 , 0.0077,
   0.0013]]"
63,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.025 , 0.0483,-0.0109,-0.0153, 0.0139, 0.0374,-0.0062, 0.0272,-0.0605,
  -0.009 ]]","[ 7.1574,-3.7974,-0.6674, 0.1743,-3.2339, 2.6458,-0.0739,-0.8075,-0.1602,
 -0.9498]","[9.8581e-01,1.7225e-05,3.9403e-04,9.1427e-04,3.0260e-05,1.0825e-02,
 7.1329e-04,3.4252e-04,6.5428e-04,2.9707e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.4188e-02, 1.7225e-05, 3.9403e-04, 9.1427e-04, 3.0260e-05, 1.0825e-02,
  7.1329e-04, 3.4252e-04, 6.5428e-04, 2.9707e-04]","[[ 0.0016,-0.0031, 0.0005, 0.0015,-0.0011,-0.0055, 0.0002,-0.003 , 0.0076,
   0.0013]]"
64,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0251, 0.0486,-0.0109,-0.0154, 0.014 , 0.038 ,-0.0062, 0.0275,-0.0612,
  -0.0091]]","[ 7.1866,-3.8202,-0.6667, 0.1779,-3.2544, 2.6555,-0.0748,-0.8068,-0.1571,
 -0.9526]","[9.8611e-01,1.6358e-05,3.8309e-04,8.9144e-04,2.8807e-05,1.0619e-02,
 6.9242e-04,3.3302e-04,6.3771e-04,2.8783e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.3890e-02, 1.6358e-05, 3.8309e-04, 8.9144e-04, 2.8807e-05, 1.0619e-02,
  6.9242e-04, 3.3302e-04, 6.3771e-04, 2.8783e-04]","[[ 0.0016,-0.0031, 0.0005, 0.0015,-0.0011,-0.0055, 0.0002,-0.0029, 0.0076,
   0.0013]]"
65,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0253, 0.0489,-0.011 ,-0.0156, 0.0141, 0.0385,-0.0062, 0.0278,-0.062 ,
  -0.0093]]","[ 7.2152,-3.8427,-0.666 , 0.1814,-3.2745, 2.665 ,-0.0756,-0.806 ,-0.1539,
 -0.9553]","[9.8640e-01,1.5547e-05,3.7267e-04,8.6958e-04,2.7444e-05,1.0421e-02,
 6.7250e-04,3.2395e-04,6.2189e-04,2.7902e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.3604e-02, 1.5547e-05, 3.7267e-04, 8.6958e-04, 2.7444e-05, 1.0421e-02,
  6.7250e-04, 3.2395e-04, 6.2189e-04, 2.7902e-04]","[[ 0.0016,-0.003 , 0.0004, 0.0015,-0.0011,-0.0055, 0.0002,-0.0029, 0.0076,
   0.0013]]"
66,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0255, 0.0492,-0.011 ,-0.0157, 0.0142, 0.0391,-0.0062, 0.0281,-0.0627,
  -0.0094]]","[ 7.2433,-3.865 ,-0.6652, 0.1848,-3.2943, 2.6742,-0.0765,-0.8053,-0.1506,
 -0.9581]","[9.8667e-01,1.4788e-05,3.6272e-04,8.4864e-04,2.6166e-05,1.0229e-02,
 6.5348e-04,3.1530e-04,6.0679e-04,2.7062e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.3328e-02, 1.4788e-05, 3.6272e-04, 8.4864e-04, 2.6166e-05, 1.0229e-02,
  6.5348e-04, 3.1530e-04, 6.0679e-04, 2.7062e-04]","[[ 0.0015,-0.003 , 0.0004, 0.0015,-0.0011,-0.0055, 0.0002,-0.0029, 0.0075,
   0.0013]]"
67,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0256, 0.0495,-0.011 ,-0.0159, 0.0143, 0.0396,-0.0062, 0.0284,-0.0635,
  -0.0095]]","[ 7.271 ,-3.887 ,-0.6643, 0.1883,-3.3139, 2.6833,-0.0773,-0.8045,-0.1473,
 -0.9608]","[9.8694e-01,1.4075e-05,3.5322e-04,8.2856e-04,2.4967e-05,1.0044e-02,
 6.3529e-04,3.0702e-04,5.9235e-04,2.6260e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.3062e-02, 1.4075e-05, 3.5322e-04, 8.2856e-04, 2.4967e-05, 1.0044e-02,
  6.3529e-04, 3.0702e-04, 5.9235e-04, 2.6260e-04]","[[ 0.0015,-0.003 , 0.0004, 0.0015,-0.0011,-0.0055, 0.0002,-0.0029, 0.0075,
   0.0012]]"
68,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0258, 0.0498,-0.0111,-0.016 , 0.0144, 0.0402,-0.0063, 0.0286,-0.0642,
  -0.0096]]","[ 7.2981,-3.9087,-0.6634, 0.1917,-3.3331, 2.6922,-0.0782,-0.8037,-0.144 ,
 -0.9635]","[9.8719e-01,1.3407e-05,3.4414e-04,8.0929e-04,2.3839e-05,9.8639e-03,
 6.1790e-04,2.9911e-04,5.7854e-04,2.5494e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.2805e-02, 1.3407e-05, 3.4414e-04, 8.0929e-04, 2.3839e-05, 9.8639e-03,
  6.1790e-04, 2.9911e-04, 5.7854e-04, 2.5494e-04]","[[ 0.0015,-0.0029, 0.0004, 0.0015,-0.001 ,-0.0055, 0.0002,-0.0029, 0.0075,
   0.0012]]"
69,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0259, 0.0501,-0.0111,-0.0162, 0.0145, 0.0407,-0.0063, 0.0289,-0.065 ,
  -0.0098]]","[ 7.3249,-3.9301,-0.6625, 0.1951,-3.3522, 2.7008,-0.079 ,-0.8028,-0.1406,
 -0.9661]","[9.8744e-01,1.2780e-05,3.3546e-04,7.9079e-04,2.2779e-05,9.6898e-03,
 6.0125e-04,2.9153e-04,5.6532e-04,2.4761e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-1.2557e-02, 1.2780e-05, 3.3546e-04, 7.9079e-04, 2.2779e-05, 9.6898e-03,
  6.0125e-04, 2.9153e-04, 5.6532e-04, 2.4761e-04]","[[ 0.0015,-0.0029, 0.0004, 0.0015,-0.001 ,-0.0055, 0.0002,-0.0029, 0.0074,
   0.0012]]"
